workerId,sentID,category,pair,seconds,durCat,eventCat,event,article
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,76,filler,84,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,21,LVC,23,600.0,medium,utterance,thanking,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,62,filler,70,86400.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,13,LVC,17,10.0,short,contact,poking,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,12,BV,16,2700.0,short,contact,cuddling,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,57,filler,65,356400.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,32,BV,28,900.0,medium,utterance,addressing,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,24,BV,24,2700.0,medium,utterance,lecturing,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,35,LVC,31,600.0,long,kindness,advising,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,65,filler,73,180.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,67,filler,75,240.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,71,filler,79,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,1,LVC,11,60.0,short,contact,kissing,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,49,LVC,37,356400.0,long,kindness,supporting,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,73,filler,81,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,75,filler,83,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,28,BV,26,1800.0,medium,utterance,speaking,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,9,LVC,15,60.0,short,contact,embracing,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,66,filler,74,300.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,29,LVC,27,1800.0,medium,utterance,presenting,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,58,filler,66,3600.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,4,BV,12,30.0,short,contact,kicking,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,39,LVC,33,300.0,long,kindness,assuring,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,43,LVC,35,356400.0,long,kindness,condoling,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,59,filler,67,1200.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,69,filler,77,36000.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,52,BV,38,300.0,long,kindness,respecting,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,78,filler,86,172800.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,53,filler,61,1800.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,38,BV,32,7200.0,long,kindness,assisting,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,74,filler,82,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,17,LVC,21,5400.0,medium,utterance,sermoning,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,60,filler,68,15.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,20,BV,22,0,medium,utterance,scolding,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,63,filler,71,6300.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,56,filler,64,356400.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,70,filler,78,356400.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,16,BV,18,60.0,short,contact,shaking,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,54,filler,62,60.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,68,filler,76,4500.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,5,LVC,13,35.0,short,contact,hugging,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,25,LVC,25,5100.0,medium,utterance,talking,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,55,filler,63,15.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,79,filler,87,5400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,64,filler,72,1800.0,medium,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,8,BV,14,5.0,short,contact,punching,no
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,42,BV,34,356400.0,long,kindness,encouraging,yes
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,61,filler,69,7200.0,short,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,77,filler,85,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,72,filler,80,356400.0,long,filler,filler,filler
384cc16c1e5bd9be0c2e766580301c86da299abc0ce1d305bc8abc60,48,BV,36,86400.0,long,kindness,recognizing,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,76,filler,84,86400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,21,LVC,23,600.0,medium,utterance,thanking,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,62,filler,70,172800.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,13,LVC,17,1.0,short,contact,poking,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,12,BV,16,5.0,short,contact,cuddling,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,57,filler,65,356400.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,32,BV,28,1500.0,medium,utterance,addressing,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,24,BV,24,2100.0,medium,utterance,lecturing,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,35,LVC,31,300.0,long,kindness,advising,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,65,filler,73,180.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,67,filler,75,60.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,71,filler,79,356400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,1,LVC,11,15.0,short,contact,kissing,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,49,LVC,37,356400.0,long,kindness,supporting,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,73,filler,81,356400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,75,filler,83,356400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,28,BV,26,360.0,medium,utterance,speaking,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,9,LVC,15,4.0,short,contact,embracing,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,66,filler,74,120.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,29,LVC,27,360.0,medium,utterance,presenting,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,58,filler,66,3360.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,4,BV,12,5.0,short,contact,kicking,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,39,LVC,33,8.0,long,kindness,assuring,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,43,LVC,35,356400.0,long,kindness,condoling,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,59,filler,67,600.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,69,filler,77,50400.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,52,BV,38,18000.0,long,kindness,respecting,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,78,filler,86,356400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,53,filler,61,1200.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,38,BV,32,10800.0,long,kindness,assisting,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,74,filler,82,356400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,17,LVC,21,2700.0,medium,utterance,sermoning,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,60,filler,68,2.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,20,BV,22,120.0,medium,utterance,scolding,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,63,filler,71,14400.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,56,filler,64,28800.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,70,filler,78,7200.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,16,BV,18,12.0,short,contact,shaking,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,54,filler,62,40.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,68,filler,76,7200.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,5,LVC,13,4.0,short,contact,hugging,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,25,LVC,25,1800.0,medium,utterance,talking,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,55,filler,63,20.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,79,filler,87,1200.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,64,filler,72,3600.0,medium,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,8,BV,14,6.0,short,contact,punching,no
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,42,BV,34,600.0,long,kindness,encouraging,yes
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,61,filler,69,600.0,short,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,77,filler,85,1.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,72,filler,80,356400.0,long,filler,filler,filler
2cfd01846323d0b6a4d1a1ccb2b6ce9f915d1ad34aea9e5fa36b0c4e,48,BV,36,1800.0,long,kindness,recognizing,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,76,filler,84,86400.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,21,LVC,23,1800.0,medium,utterance,thanking,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,62,filler,70,36000.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,13,LVC,17,5.0,short,contact,poking,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,12,BV,16,600.0,short,contact,cuddling,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,57,filler,65,356400.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,32,BV,28,2400.0,medium,utterance,addressing,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,24,BV,24,3000.0,medium,utterance,lecturing,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,35,LVC,31,900.0,long,kindness,advising,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,65,filler,73,300.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,67,filler,75,480.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,71,filler,79,356400.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,1,LVC,11,60.0,short,contact,kissing,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,49,LVC,37,356400.0,long,kindness,supporting,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,73,filler,81,864000.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,75,filler,83,360000.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,28,BV,26,1800.0,medium,utterance,speaking,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,9,LVC,15,240.0,short,contact,embracing,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,66,filler,74,600.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,29,LVC,27,3600.0,medium,utterance,presenting,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,58,filler,66,5400.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,4,BV,12,600.0,short,contact,kicking,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,39,LVC,33,300.0,long,kindness,assuring,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,43,LVC,35,172800.0,long,kindness,condoling,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,59,filler,67,900.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,69,filler,77,14400.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,52,BV,38,1200.0,long,kindness,respecting,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,78,filler,86,64800.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,53,filler,61,900.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,38,BV,32,36000.0,long,kindness,assisting,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,74,filler,82,356400.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,17,LVC,21,2100.0,medium,utterance,sermoning,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,60,filler,68,20.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,20,BV,22,30.0,medium,utterance,scolding,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,63,filler,71,9000.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,56,filler,64,540000.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,70,filler,78,356400.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,16,BV,18,60.0,short,contact,shaking,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,54,filler,62,45.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,68,filler,76,14400.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,5,LVC,13,120.0,short,contact,hugging,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,25,LVC,25,1800.0,medium,utterance,talking,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,55,filler,63,60.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,79,filler,87,2400.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,64,filler,72,2400.0,medium,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,8,BV,14,10.0,short,contact,punching,no
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,42,BV,34,2100.0,long,kindness,encouraging,yes
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,61,filler,69,300.0,short,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,77,filler,85,356400.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,72,filler,80,356400.0,long,filler,filler,filler
4a7cd1ac87092410961cb3b68f78759ad013861b6d531db31c87c711,48,BV,36,1800.0,long,kindness,recognizing,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,76,filler,84,356400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,21,LVC,23,90.0,medium,utterance,thanking,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,62,filler,70,172800.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,13,LVC,17,2.0,short,contact,poking,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,12,BV,16,2700.0,short,contact,cuddling,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,57,filler,65,356400.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,32,BV,28,300.0,medium,utterance,addressing,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,24,BV,24,3600.0,medium,utterance,lecturing,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,35,LVC,31,420.0,long,kindness,advising,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,65,filler,73,25.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,67,filler,75,30.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,71,filler,79,356400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,1,LVC,11,10.0,short,contact,kissing,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,49,LVC,37,300.0,long,kindness,supporting,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,73,filler,81,356400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,75,filler,83,12600.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,28,BV,26,600.0,medium,utterance,speaking,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,9,LVC,15,30.0,short,contact,embracing,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,66,filler,74,5.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,29,LVC,27,900.0,medium,utterance,presenting,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,58,filler,66,9000.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,4,BV,12,5.0,short,contact,kicking,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,39,LVC,33,45.0,long,kindness,assuring,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,43,LVC,35,356400.0,long,kindness,condoling,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,59,filler,67,900.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,69,filler,77,14400.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,52,BV,38,12600.0,long,kindness,respecting,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,78,filler,86,5400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,53,filler,61,900.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,38,BV,32,1800.0,long,kindness,assisting,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,74,filler,82,356400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,17,LVC,21,1800.0,medium,utterance,sermoning,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,60,filler,68,5.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,20,BV,22,60.0,medium,utterance,scolding,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,63,filler,71,10800.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,56,filler,64,356400.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,70,filler,78,356400.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,16,BV,18,15.0,short,contact,shaking,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,54,filler,62,5.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,68,filler,76,7200.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,5,LVC,13,20.0,short,contact,hugging,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,25,LVC,25,900.0,medium,utterance,talking,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,55,filler,63,10.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,79,filler,87,2400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,64,filler,72,4800.0,medium,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,8,BV,14,20.0,short,contact,punching,no
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,42,BV,34,45.0,long,kindness,encouraging,yes
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,61,filler,69,1200.0,short,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,77,filler,85,356400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,72,filler,80,356400.0,long,filler,filler,filler
64923487f792d64955e677b4af3cde2eedede18b7835cc55d610bd62,48,BV,36,356400.0,long,kindness,recognizing,yes
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,76,filler,84,356400.0,long,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,21,LVC,23,2122.0,medium,utterance,thanking,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,62,filler,70,33120.0,medium,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,13,LVC,17,10.0,short,contact,poking,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,12,BV,16,910.0,short,contact,cuddling,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,57,filler,65,356400.0,short,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,32,BV,28,4320.0,medium,utterance,addressing,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,24,BV,24,8400.0,medium,utterance,lecturing,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,35,LVC,31,900.0,long,kindness,advising,yes
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,65,filler,73,260.0,medium,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,67,filler,75,1125.0,medium,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,71,filler,79,356400.0,long,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,1,LVC,11,140.0,short,contact,kissing,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,49,LVC,37,356400.0,long,kindness,supporting,yes
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,73,filler,81,356400.0,long,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,75,filler,83,66314.0,long,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,28,BV,26,1152.0,medium,utterance,speaking,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,9,LVC,15,108.0,short,contact,embracing,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,66,filler,74,614.0,medium,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,29,LVC,27,1545.0,medium,utterance,presenting,no
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,58,filler,66,4800.0,short,filler,filler,filler
595eef0a96888af112ee0cef9c3ddfc645a2395d8e35eec856aaf749,4,BV,12,734.0,short,contact,kicking,no
